filename,label,type
503_2.61.wav,1,test
3-155579-A-14.wav,0,test
4-161103-A-47.wav,0,test
1373_30.55.wav,1,test
2-125821-A-13.wav,0,train
698_229.0.wav,1,train
1375_62.44.wav,1,train
293_0.1.wav,1,train
496_56.41.wav,1,train
2-91912-B-33.wav,0,val
359_10.05.wav,1,test
1006_2.77.wav,1,train
562_231.41.wav,1,test
4-164859-A-1.wav,0,train
1308_257.56.wav,1,test
2-99955-B-7.wav,0,train
694_280.47.wav,1,train
149_7.04.wav,1,train
970_33.25.wav,1,train
1133_18.28.wav,1,test
1531_9.9.wav,1,test
368_75.02.wav,1,test
483_68.48.wav,1,test
1312_93.8.wav,1,val
1531_45.6.wav,1,test
3-127890-B-9.wav,0,test
907_27.28.wav,1,train
707_118.57.wav,1,test
22_32.5.wav,1,test
4-161099-A-47.wav,0,train
749_116.58.wav,1,test
973_676.86.wav,1,val
2-125875-A-13.wav,0,train
1281_0.24.wav,1,train
944_140.3.wav,1,train
397_20.17.wav,1,val
4-107122-A-33.wav,0,train
3-187710-A-11.wav,0,train
778_40.78.wav,1,train
371_40.04.wav,1,test
2-37806-B-40.wav,0,test
1-100038-A-14.wav,0,val
940_76.04.wav,1,train
613_264.17.wav,1,train
3-164216-A-6.wav,0,train
609_30.04.wav,1,train
4-204618-A-11.wav,0,val
694_149.21.wav,1,train
812_188.14.wav,1,val
962_0.59.wav,1,val
947_89.67.wav,1,train
4-198962-B-25.wav,0,test
1463_24.31.wav,1,val
2-155801-A-11.wav,0,val
969_19.67.wav,1,train
1436_182.04.wav,1,test
1102_67.79.wav,1,train
284_12.37.wav,1,train
359_60.05.wav,1,train
4-182368-A-12.wav,0,train
4-67358-A-42.wav,0,train
962_30.59.wav,1,val
1535_7.4.wav,1,train
3-124958-A-28.wav,0,test
2-188822-A-40.wav,0,val
791_36.14.wav,1,test
2-39443-B-19.wav,0,train
948_53.84.wav,1,val
1076_569.72.wav,1,test
2-123712-A-33.wav,0,val
1326_108.24.wav,1,train
1337_64.27.wav,1,train
512_64.75.wav,1,test
2-54961-A-23.wav,0,test
1140_18.52.wav,1,test
5-203128-A-0.wav,0,test
1166_39.84.wav,1,test
5-243773-B-44.wav,0,train
1-96950-A-9.wav,0,train
3-138212-A-45.wav,0,train
597_243.07.wav,1,val
267_32.26.wav,1,train
344_125.17.wav,1,val
326_200.48.wav,1,test
1303_89.24.wav,1,train
3-157187-A-12.wav,0,test
1506_62.25.wav,1,train
1529_15.17.wav,1,test
213_241.62.wav,1,train
4-164661-A-12.wav,0,train
1243_320.39.wav,1,test
2-70366-A-33.wav,0,train
1-47819-A-5.wav,0,test
448_33.25.wav,1,train
3-124376-B-3.wav,0,test
5-173568-A-33.wav,0,test
1085_26.28.wav,1,train
374_40.04.wav,1,test
597_263.75.wav,1,test
1240_84.86.wav,1,train
605_496.97.wav,1,train
5-221567-A-22.wav,0,test
4-163697-A-13.wav,0,train
1147_182.92.wav,1,train
959_100.08.wav,1,test
3-180977-A-0.wav,0,train
4-160036-B-33.wav,0,val
5-200461-B-11.wav,0,train
392_62.72.wav,1,test
1306_369.77.wav,1,train
4-166661-A-10.wav,0,train
3-124376-A-3.wav,0,train
5-242492-A-3.wav,0,test
389_823.41.wav,1,val
1482_9.82.wav,1,train
4-186962-A-44.wav,0,test
1-63871-A-10.wav,0,val
1438_70.25.wav,1,test
2-104105-B-19.wav,0,test
544_64.71.wav,1,train
992_13.41.wav,1,train
1339_11.48.wav,1,test
1297_94.93.wav,1,train
654_129.01.wav,1,train
647_110.08.wav,1,train
1-91359-B-11.wav,0,val
2-52789-A-4.wav,0,val
907_57.28.wav,1,train
1016_256.77.wav,1,train
210_141.34.wav,1,test
4-149940-A-5.wav,0,train
1518_133.44.wav,1,val
281_828.14.wav,1,val
1039_81.95.wav,1,train
252_22.99.wav,1,val
162_148.08.wav,1,train
3-164593-A-15.wav,0,train
4-208021-A-1.wav,0,val
675_22.78.wav,1,train
3-83527-A-4.wav,0,train
869_152.23.wav,1,train
2-73027-A-10.wav,0,train
4-128659-A-33.wav,0,train
201_30.65.wav,1,test
1-54065-A-45.wav,0,test
4-174860-B-3.wav,0,train
497_55.27.wav,1,train
1237_335.41.wav,1,train
5-189212-A-12.wav,0,train
5-103421-A-2.wav,0,test
411_20.77.wav,1,test
2-30322-B-12.wav,0,test
384_50.45.wav,1,train
634_138.56.wav,1,train
545_19.91.wav,1,train
1341_162.14.wav,1,val
1337_274.62.wav,1,train
2-70052-A-42.wav,0,train
784_48.21.wav,1,test
5-215445-A-47.wav,0,test
913_275.74.wav,1,train
1-31251-A-6.wav,0,test
740_10.24.wav,1,test
900_20.09.wav,1,train
1-56380-B-5.wav,0,train
5-232816-A-23.wav,0,train
3-181132-A-14.wav,0,train
1-137296-A-16.wav,0,val
647_20.08.wav,1,val
4-144083-A-16.wav,0,train
3-143560-A-47.wav,0,test
99_276.11.wav,1,val
5-205589-A-17.wav,0,test
91_44.39.wav,1,train
5-244315-C-6.wav,0,test
880_184.08.wav,1,train
1424_60.27.wav,1,test
1-79113-A-5.wav,0,val
941_23.78.wav,1,val
1109_106.33.wav,1,test
3-174840-A-43.wav,0,test
329_373.68.wav,1,test
642_279.39.wav,1,test
4-165813-B-19.wav,0,val
68_224.48.wav,1,val
693_107.98.wav,1,train
319_12.98.wav,1,train
1023_0.15.wav,1,val
1308_199.36.wav,1,train
156_102.81.wav,1,train
1-51037-A-16.wav,0,train
1325_22.88.wav,1,train
3-51909-A-42.wav,0,train
3-181278-A-22.wav,0,test
185_30.04.wav,1,train
1253_23.35.wav,1,test
4-199261-A-0.wav,0,train
1437_11.8.wav,1,train
766_47.85.wav,1,test
1540_287.82.wav,1,train
3-253081-A-2.wav,0,test
2-39443-A-19.wav,0,train
1045_58.26.wav,1,val
98_472.87.wav,1,train
974_8.43.wav,1,val
1-17808-B-12.wav,0,val
1347_239.86.wav,1,val
137_180.14.wav,1,train
761_70.03.wav,1,train
900_0.09.wav,1,train
928_70.76.wav,1,train
1-34094-B-5.wav,0,val
1-17124-A-43.wav,0,val
3-152039-A-3.wav,0,val
1482_39.82.wav,1,train
555_50.41.wav,1,val
11_30.06.wav,1,test
2-108763-A-9.wav,0,val
356_55.34.wav,1,train
1373_50.55.wav,1,val
3-144128-A-23.wav,0,train
2-109371-D-16.wav,0,test
3-253084-C-2.wav,0,val
3-171281-A-6.wav,0,train
1102_117.79.wav,1,test
128_442.41.wav,1,train
1-105224-A-22.wav,0,test
243_258.03.wav,1,train
1540_198.58.wav,1,test
44_60.05.wav,1,train
1071_63.4.wav,1,test
1465_10.94.wav,1,val
803_32.27.wav,1,train
1-50625-A-17.wav,0,test
1440_174.59.wav,1,test
200_60.03.wav,1,test
1227_34.96.wav,1,test
1-18757-A-4.wav,0,train
852_130.06.wav,1,train
702_60.04.wav,1,train
555_26.26.wav,1,train
5-221568-A-22.wav,0,train
3-136451-A-45.wav,0,test
5-244459-A-28.wav,0,train
913_174.26.wav,1,train
1008_70.08.wav,1,val
1408_0.11.wav,1,train
1-51036-A-16.wav,0,train
1157_25.2.wav,1,train
2-139749-A-15.wav,0,train
5-236288-A-28.wav,0,test
4-197454-B-28.wav,0,val
1-56380-A-5.wav,0,train
2-209475-A-25.wav,0,train
679_59.29.wav,1,train
5-214362-A-17.wav,0,train
1140_41.43.wav,1,train
273_374.73.wav,1,train
3-115387-A-47.wav,0,train
1063_44.64.wav,1,train
1-110537-A-22.wav,0,val
552_2.68.wav,1,val
2-32834-A-4.wav,0,train
903_0.05.wav,1,val
2-72970-A-10.wav,0,train
924_68.69.wav,1,test
5-181766-A-10.wav,0,test
4-161519-A-19.wav,0,test
5-260164-A-23.wav,0,train
1026_312.24.wav,1,train
898_21.56.wav,1,train
577_89.41.wav,1,train
5-117773-A-16.wav,0,test
1-51805-H-33.wav,0,val
2-157488-A-6.wav,0,train
1037_50.08.wav,1,val
2-102414-B-17.wav,0,test
180_33.19.wav,1,test
5-253085-A-3.wav,0,train
1028_142.66.wav,1,test
1-20545-A-28.wav,0,val
607_126.69.wav,1,val
5-156999-C-19.wav,0,test
1083_40.07.wav,1,val
3-146697-A-43.wav,0,test
1083_10.07.wav,1,train
1-7057-A-12.wav,0,val
605_179.15.wav,1,val
8_29.05.wav,1,train
5-263831-A-6.wav,0,train
4-186940-A-44.wav,0,train
385_51.35.wav,1,val
1316_113.48.wav,1,test
1-196660-A-8.wav,0,test
871_20.54.wav,1,test
2-70939-A-42.wav,0,train
249_99.43.wav,1,test
1-72229-A-6.wav,0,train
4-250864-A-8.wav,0,val
272_47.42.wav,1,train
1-28808-A-43.wav,0,val
1225_40.08.wav,1,test
501_56.18.wav,1,test
2-122067-B-45.wav,0,train
1569_52.41.wav,1,test
4-132383-B-2.wav,0,train
709_149.39.wav,1,train
1586_40.05.wav,1,val
135_205.51.wav,1,test
591_0.03.wav,1,test
767_92.1.wav,1,val
465_351.9.wav,1,test
1435_10.83.wav,1,train
5-234879-A-1.wav,0,train
1183_141.37.wav,1,train
367_30.03.wav,1,train
727_113.71.wav,1,train
1282_15.22.wav,1,train
235_60.03.wav,1,train
757_125.87.wav,1,train
4-132839-A-33.wav,0,test
463_180.52.wav,1,val
3-149465-A-22.wav,0,test
2-133863-A-11.wav,0,test
137_170.14.wav,1,train
2-18766-B-12.wav,0,test
572_39.12.wav,1,test
3-104761-B-7.wav,0,test
216_50.78.wav,1,train
110_48.81.wav,1,train
1507_32.07.wav,1,train
1165_124.69.wav,1,test
1-31482-A-42.wav,0,val
4-154793-A-4.wav,0,train
135_178.62.wav,1,test
444_146.93.wav,1,test
2-72547-C-14.wav,0,train
3-126358-A-3.wav,0,test
793_20.51.wav,1,test
908_69.9.wav,1,train
396_267.27.wav,1,train
940_109.61.wav,1,train
1045_112.92.wav,1,train
1-75189-A-7.wav,0,train
1144_170.07.wav,1,val
328_100.18.wav,1,test
1231_143.07.wav,1,test
145_491.24.wav,1,test
2-95258-B-1.wav,0,train
1-47819-B-5.wav,0,val
933_83.16.wav,1,test
2-108766-A-9.wav,0,test
3-103051-A-19.wav,0,test
159_229.18.wav,1,test
668_100.72.wav,1,test
553_15.29.wav,1,train
5-248341-C-6.wav,0,test
4-99644-A-4.wav,0,train
2-106019-A-13.wav,0,val
1237_208.66.wav,1,train
523_47.35.wav,1,test
1385_76.21.wav,1,val
4-121532-A-42.wav,0,test
910_50.33.wav,1,val
5-203739-A-10.wav,0,val
16_34.28.wav,1,train
5-257349-A-15.wav,0,train
5-194930-B-1.wav,0,train
1038_193.91.wav,1,val
689_20.59.wav,1,test
1527_49.08.wav,1,train
200_0.03.wav,1,test
3-146033-A-13.wav,0,train
440_164.27.wav,1,train
3-166422-A-11.wav,0,test
1200_340.03.wav,1,test
310_35.08.wav,1,train
1123_181.95.wav,1,test
2-117795-A-3.wav,0,train
1468_0.12.wav,1,test
1395_40.21.wav,1,test
5-234145-A-28.wav,0,test
5-215447-A-47.wav,0,train
607_106.69.wav,1,val
398_142.37.wav,1,test
987_129.47.wav,1,val
2-69131-B-5.wav,0,train
1396_121.42.wav,1,test
309_17.47.wav,1,test
4-171652-A-44.wav,0,train
2-118072-A-0.wav,0,train
1154_46.66.wav,1,test
548_15.2.wav,1,test
732_186.88.wav,1,test
4-197103-A-6.wav,0,train
2-82455-A-23.wav,0,train
5-243459-A-14.wav,0,test
972_0.53.wav,1,test
1-57318-A-13.wav,0,val
1046_30.17.wav,1,train
461_97.33.wav,1,train
834_83.18.wav,1,train
1-27403-A-28.wav,0,test
715_416.49.wav,1,train
1123_337.44.wav,1,train
4-191246-A-7.wav,0,train
767_151.92.wav,1,train
581_20.5.wav,1,train
1480_57.34.wav,1,test
677_177.18.wav,1,test
1502_36.53.wav,1,train
600_251.99.wav,1,val
18_41.67.wav,1,train
5-197121-A-45.wav,0,train
134_64.07.wav,1,train
0_156.31.wav,1,val
786_10.13.wav,1,val
339_65.26.wav,1,test
545_29.91.wav,1,test
2-78651-A-44.wav,0,val
438_219.15.wav,1,val
2-80844-A-13.wav,0,train
830_0.07.wav,1,val
2-87780-A-33.wav,0,test
1415_28.1.wav,1,train
498_51.23.wav,1,test
382_124.08.wav,1,train
621_77.84.wav,1,train
5-217158-A-0.wav,0,test
3-95698-A-5.wav,0,train
939_10.08.wav,1,test
3-142006-A-10.wav,0,train
1547_313.23.wav,1,test
743_60.57.wav,1,test
210_159.59.wav,1,test
236_190.03.wav,1,val
1494_0.04.wav,1,train
4-218304-A-25.wav,0,train
1-96950-B-9.wav,0,val
5-242491-A-14.wav,0,train
650_61.68.wav,1,train
2-82274-A-5.wav,0,train
867_10.08.wav,1,test
783_94.47.wav,1,train
5-198321-A-10.wav,0,test
612_17.39.wav,1,test
3-108451-B-17.wav,0,test
1186_170.07.wav,1,test
2-106015-B-44.wav,0,train
99_17.57.wav,1,test
5-243450-A-14.wav,0,test
4-130584-A-4.wav,0,train
1023_43.67.wav,1,test
153_36.23.wav,1,test
2-110614-A-8.wav,0,val
249_501.11.wav,1,train
1553_70.08.wav,1,train
587_10.04.wav,1,val
291_13.5.wav,1,train
4-212604-A-15.wav,0,test
1175_56.38.wav,1,train
337_122.46.wav,1,val
5-248341-A-6.wav,0,train
899_144.28.wav,1,train
3-154926-A-40.wav,0,train
826_38.77.wav,1,train
1396_43.95.wav,1,test
1-28135-A-11.wav,0,test
1456_163.19.wav,1,train
651_134.4.wav,1,test
1-54065-B-45.wav,0,test
2-106849-A-47.wav,0,test
229_16.82.wav,1,val
1306_359.98.wav,1,train
977_42.72.wav,1,test
4-175000-B-40.wav,0,train
582_82.22.wav,1,test
811_163.78.wav,1,test
868_110.9.wav,1,train
16_72.84.wav,1,test
1-202111-A-3.wav,0,test
2-160888-A-47.wav,0,train
4-117630-A-25.wav,0,train
948_63.84.wav,1,val
206_17.14.wav,1,val
86_47.51.wav,1,train
541_155.98.wav,1,test
1484_354.77.wav,1,train
3-166125-B-23.wav,0,train
525_197.39.wav,1,val
5-194899-A-3.wav,0,test
1-39923-A-1.wav,0,val
950_19.54.wav,1,val
2-103424-A-3.wav,0,test
4-133047-C-5.wav,0,test
5-215658-A-12.wav,0,train
275_64.26.wav,1,train
304_172.35.wav,1,train
360_126.76.wav,1,train
293_81.18.wav,1,train
1435_20.83.wav,1,train
1279_10.71.wav,1,test
841_341.63.wav,1,train
458_60.12.wav,1,train
1271_463.9.wav,1,test
4-176638-A-43.wav,0,test
174_152.53.wav,1,train
1-61221-A-17.wav,0,train
1023_33.67.wav,1,test
2-110614-B-8.wav,0,test
1398_175.26.wav,1,train
1103_144.66.wav,1,train
777_44.17.wav,1,val
696_0.05.wav,1,train
1-70300-A-45.wav,0,train
5-172299-A-5.wav,0,train
2-103426-A-3.wav,0,train
206_55.16.wav,1,train
4-201988-A-44.wav,0,val
619_21.02.wav,1,test
1440_53.93.wav,1,train
2-70052-B-42.wav,0,train
1-69641-A-3.wav,0,val
379_14.32.wav,1,val
1010_40.61.wav,1,test
1566_275.73.wav,1,val
583_42.3.wav,1,train
3-94355-A-33.wav,0,train
199_59.68.wav,1,train
3-157492-A-45.wav,0,test
4-164021-A-1.wav,0,train
1-23094-B-15.wav,0,train
136_10.81.wav,1,test
4-177250-A-10.wav,0,test
728_282.37.wav,1,train
236_120.03.wav,1,val
5-249937-A-22.wav,0,test
1245_420.32.wav,1,test
1409_19.3.wav,1,train
869_42.13.wav,1,train
8_58.53.wav,1,val
3-152039-B-3.wav,0,test
848_108.13.wav,1,val
234_25.6.wav,1,train
1304_174.98.wav,1,train
522_680.37.wav,1,train
1590_36.91.wav,1,train
1-30344-A-0.wav,0,val
825_261.76.wav,1,train
5-215449-A-47.wav,0,test
4-133047-B-5.wav,0,train
2-205966-A-16.wav,0,val
2-109371-C-16.wav,0,train
4-143118-A-7.wav,0,train
345_18.41.wav,1,train
709_118.2.wav,1,train
1190_102.25.wav,1,train
5-9032-A-0.wav,0,val
1454_381.37.wav,1,test
1299_165.04.wav,1,val
851_97.03.wav,1,test
933_73.16.wav,1,test
392_26.17.wav,1,test
4-255371-A-47.wav,0,val
1287_0.24.wav,1,val
2-104952-A-16.wav,0,val
2-39945-A-19.wav,0,test
248_10.05.wav,1,test
1179_19.14.wav,1,train
3-163607-A-13.wav,0,test
4-102871-A-42.wav,0,train
4-216211-A-14.wav,0,test
2-132157-A-11.wav,0,train
330_5.17.wav,1,train
3-119455-A-44.wav,0,test
1-29532-A-16.wav,0,test
923_70.07.wav,1,train
4-191246-B-7.wav,0,val
1-76831-D-42.wav,0,train
2-102414-E-17.wav,0,train
1315_143.17.wav,1,val
2-75726-A-6.wav,0,train
1401_16.22.wav,1,train
390_66.68.wav,1,train
3-95694-A-5.wav,0,train
0_44.97.wav,1,test
1-155858-A-25.wav,0,test
1195_51.61.wav,1,train
5-215658-B-12.wav,0,val
672_44.72.wav,1,train
1053_14.46.wav,1,val
1441_30.14.wav,1,train
4-165791-B-45.wav,0,train
896_152.35.wav,1,val
1429_31.82.wav,1,test
1-43760-A-11.wav,0,val
1302_36.35.wav,1,val
634_22.02.wav,1,val
804_22.27.wav,1,train
987_69.47.wav,1,train
219_11.17.wav,1,train
538_289.11.wav,1,train
3-140199-D-8.wav,0,train
490_341.56.wav,1,train
4-174797-A-15.wav,0,train
488_23.19.wav,1,train
422_0.05.wav,1,val
474_30.23.wav,1,train
1-46938-A-7.wav,0,test
3-163727-A-3.wav,0,train
1574_69.11.wav,1,train
821_0.05.wav,1,train
443_259.41.wav,1,train
576_62.63.wav,1,test
262_319.21.wav,1,train
1476_41.44.wav,1,train
1338_90.12.wav,1,train
1000_4.06.wav,1,train
1337_264.62.wav,1,train
3-116135-A-1.wav,0,test
317_76.27.wav,1,test
937_254.51.wav,1,train
5-231762-A-0.wav,0,train
1081_3.03.wav,1,val
1316_213.13.wav,1,val
617_21.39.wav,1,train
206_29.66.wav,1,val
2-73260-A-10.wav,0,train
1-29561-A-10.wav,0,val
343_21.33.wav,1,train
777_74.17.wav,1,val
1110_163.87.wav,1,train
5-194899-D-3.wav,0,train
5-251963-A-47.wav,0,train
5-179865-A-43.wav,0,test
1-36929-A-47.wav,0,test
1217_40.08.wav,1,test
812_107.27.wav,1,test
333_0.16.wav,1,train
2-122066-A-45.wav,0,val
932_61.93.wav,1,val
2-42101-A-43.wav,0,train
9_58.15.wav,1,test
110_28.81.wav,1,train
89_20.03.wav,1,test
695_35.45.wav,1,train
4-175000-C-40.wav,0,test
1028_263.05.wav,1,train
4-253649-A-6.wav,0,val
932_31.93.wav,1,val
562_264.42.wav,1,train
3-141240-A-44.wav,0,train
693_500.3.wav,1,train
1198_122.32.wav,1,train
1271_443.9.wav,1,train
4-189838-A-22.wav,0,train
2-66205-A-23.wav,0,train
776_21.51.wav,1,test
1586_0.05.wav,1,val
574_73.1.wav,1,test
2-72547-A-14.wav,0,train
4-168446-A-45.wav,0,train
2-68595-A-15.wav,0,train
3-65748-A-12.wav,0,train
49_0.19.wav,1,test
1323_20.07.wav,1,train
1-17970-A-4.wav,0,test
3-155766-A-13.wav,0,val
2-32515-A-4.wav,0,val
1252_51.07.wav,1,test
532_1.04.wav,1,test
1441_20.14.wav,1,train
1323_0.07.wav,1,train
2-110011-A-5.wav,0,test
97_70.46.wav,1,train
1482_50.15.wav,1,test
2-137162-A-11.wav,0,train
1317_8.13.wav,1,train
2-81731-A-10.wav,0,test
2-91912-A-33.wav,0,train
1188_34.94.wav,1,train
356_15.34.wav,1,train
374_0.04.wav,1,test
4-232495-A-6.wav,0,train
925_10.04.wav,1,test
317_55.92.wav,1,val
4-205738-A-22.wav,0,val
1588_68.33.wav,1,train
626_123.61.wav,1,test
706_53.34.wav,1,val
4-99644-C-4.wav,0,train
346_85.23.wav,1,test
1189_18.15.wav,1,test
1-97392-A-0.wav,0,val
313_5.29.wav,1,train
598_31.41.wav,1,val
675_52.78.wav,1,train
4-117627-A-25.wav,0,train
588_13.7.wav,1,train
2-127109-A-6.wav,0,train
452_168.06.wav,1,train
537_13.2.wav,1,train
4-195451-A-44.wav,0,train
1236_20.09.wav,1,test
1114_142.44.wav,1,train
3-101381-A-33.wav,0,train
1574_188.69.wav,1,val
234_51.71.wav,1,test
3-128512-B-47.wav,0,val
3-107219-A-1.wav,0,train
1045_102.92.wav,1,test
1553_10.08.wav,1,train
937_9.54.wav,1,test
251_46.98.wav,1,test
1483_37.0.wav,1,test
380_235.28.wav,1,train
689_68.9.wav,1,test
46_10.07.wav,1,val
4-194754-A-0.wav,0,test
2-54086-A-43.wav,0,val
2-103427-A-3.wav,0,train
398_28.56.wav,1,train
461_107.33.wav,1,test
3-132852-A-10.wav,0,train
5-213836-C-9.wav,0,test
720_166.56.wav,1,val
91_83.56.wav,1,train
1542_30.04.wav,1,train
2-25293-A-22.wav,0,test
370_211.89.wav,1,train
5-193339-A-10.wav,0,test
1352_97.36.wav,1,train
273_216.19.wav,1,val
1559_53.95.wav,1,test
1409_189.3.wav,1,val
650_51.68.wav,1,val
100_5.15.wav,1,test
1279_84.78.wav,1,test
251_56.98.wav,1,train
1454_50.05.wav,1,val
252_2.99.wav,1,val
277_14.82.wav,1,test
701_140.32.wav,1,test
827_25.89.wav,1,test
804_42.27.wav,1,train
852_110.06.wav,1,test
696_40.97.wav,1,val
1-18074-A-6.wav,0,val
333_10.16.wav,1,test
1504_97.53.wav,1,train
3-115382-A-44.wav,0,train
1-103298-A-9.wav,0,val
704_12.47.wav,1,train
974_50.27.wav,1,test
682_12.29.wav,1,val
1-51035-A-16.wav,0,val
1326_94.37.wav,1,train
1133_8.28.wav,1,val
1162_40.02.wav,1,test
569_3.98.wav,1,val
3-154439-A-17.wav,0,test
1436_24.18.wav,1,test
50_143.09.wav,1,val
2-50774-A-23.wav,0,val
1395_30.21.wav,1,train
300_67.65.wav,1,train
3-164630-A-11.wav,0,test
1081_23.03.wav,1,train
487_130.24.wav,1,train
223_50.08.wav,1,train
1429_7.09.wav,1,train
4-107120-A-33.wav,0,train
84_20.35.wav,1,train
1504_137.53.wav,1,test
3-197408-A-8.wav,0,val
1451_44.02.wav,1,val
4-161105-B-47.wav,0,test
1-43807-B-47.wav,0,val
766_107.85.wav,1,train
1165_144.69.wav,1,train
5-204352-B-13.wav,0,train
291_33.5.wav,1,train
2-128465-A-43.wav,0,train
2-52001-A-28.wav,0,test
1436_127.05.wav,1,val
3-127874-A-17.wav,0,test
60_20.56.wav,1,test
1-38559-A-14.wav,0,val
81_10.05.wav,1,val
3-156581-B-14.wav,0,test
1352_76.4.wav,1,test
291_113.79.wav,1,train
740_30.24.wav,1,test
611_5.0.wav,1,val
1306_441.12.wav,1,train
404_60.07.wav,1,test
835_47.21.wav,1,train
294_30.58.wav,1,train
4-175000-A-40.wav,0,test
3-94344-A-25.wav,0,train
3-103051-B-19.wav,0,test
851_17.03.wav,1,test
2-104952-B-16.wav,0,test
1-23094-A-15.wav,0,val
3-145577-A-43.wav,0,train
204_20.09.wav,1,val
826_28.77.wav,1,val
2-124564-A-15.wav,0,val
5-235593-A-23.wav,0,test
1528_40.34.wav,1,val
768_10.09.wav,1,test
4-164064-A-1.wav,0,train
2-102414-D-17.wav,0,train
49_30.19.wav,1,train
733_40.1.wav,1,train
2-28314-B-12.wav,0,train
5-232272-A-44.wav,0,test
971_40.16.wav,1,test
426_506.66.wav,1,train
1456_103.36.wav,1,val
1217_20.08.wav,1,train
1077_36.13.wav,1,test
3-142349-A-17.wav,0,train
6_79.51.wav,1,train
2-32515-C-4.wav,0,train
360_174.39.wav,1,train
5-209992-A-44.wav,0,test
5-191131-A-40.wav,0,test
696_135.97.wav,1,train
651_144.4.wav,1,test
2-122066-B-45.wav,0,test
2-108761-A-14.wav,0,train
1-9841-A-13.wav,0,val
2-188822-D-40.wav,0,train
441_83.5.wav,1,train
1031_67.21.wav,1,val
70_102.24.wav,1,train
3-178096-A-6.wav,0,val
282_102.47.wav,1,train
659_182.84.wav,1,val
883_36.15.wav,1,train
4-181955-A-3.wav,0,train
1228_153.91.wav,1,train
769_94.62.wav,1,test
3-117504-A-16.wav,0,train
356_35.34.wav,1,val
499_67.85.wav,1,val
639_27.86.wav,1,test
610_20.76.wav,1,train
878_66.6.wav,1,train
858_76.22.wav,1,train
678_40.03.wav,1,train
3_20.04.wav,1,test
2-95567-A-23.wav,0,train
963_0.54.wav,1,test
570_15.37.wav,1,train
1076_11.6.wav,1,val
1-62565-A-44.wav,0,val
1291_10.08.wav,1,test
333_20.16.wav,1,val
2-109231-B-9.wav,0,train
1553_60.08.wav,1,test
563_24.65.wav,1,test
796_10.11.wav,1,val
1-51805-C-33.wav,0,test
688_6.48.wav,1,train
1015_40.12.wav,1,test
68_273.16.wav,1,val
432_30.43.wav,1,train
2-209472-A-25.wav,0,test
1321_40.58.wav,1,test
5-254832-B-15.wav,0,test
3-156907-A-15.wav,0,train
1-64473-A-45.wav,0,val
1016_358.45.wav,1,val
654_71.81.wav,1,train
4-99193-B-4.wav,0,test
2-43802-A-42.wav,0,val
587_0.04.wav,1,val
1-51805-B-33.wav,0,val
1071_15.54.wav,1,test
1-69422-A-3.wav,0,val
5-103416-A-2.wav,0,train
1-34497-A-14.wav,0,test
903_136.87.wav,1,test
61_63.74.wav,1,train
591_20.03.wav,1,val
710_9.49.wav,1,train
243_541.12.wav,1,val
353_93.93.wav,1,test
213_57.04.wav,1,test
980_165.03.wav,1,train
875_92.69.wav,1,train
1175_66.38.wav,1,train
1157_15.2.wav,1,train
803_22.27.wav,1,train
5-234855-A-25.wav,0,train
2-182508-B-8.wav,0,train
131_19.9.wav,1,val
1528_10.34.wav,1,train
304_270.29.wav,1,test
2-61311-A-12.wav,0,train
3-187549-B-6.wav,0,test
4-160999-A-10.wav,0,train
3-143929-A-10.wav,0,val
336_30.04.wav,1,train
4-188703-B-8.wav,0,train
1044_132.02.wav,1,train
735_223.57.wav,1,train
22_197.25.wav,1,test
489_80.09.wav,1,test
1308_182.86.wav,1,test
1225_110.08.wav,1,train
3-146186-A-44.wav,0,test
1536_175.71.wav,1,train
1081_33.03.wav,1,train
795_117.63.wav,1,train
756_7.3.wav,1,val
821_10.05.wav,1,train
3-188390-A-6.wav,0,train
3-120644-A-12.wav,0,test
4-188703-A-8.wav,0,train
1455_64.07.wav,1,test
3-140774-A-10.wav,0,test
571_21.86.wav,1,test
866_58.95.wav,1,train
1-81269-A-3.wav,0,val
4-196671-A-8.wav,0,train
1463_88.29.wav,1,train
810_63.93.wav,1,train
771_120.21.wav,1,train
5-198278-A-7.wav,0,test
4-210000-A-23.wav,0,train
4-196672-A-8.wav,0,train
366_0.97.wav,1,train
712_93.97.wav,1,val
5-217186-C-16.wav,0,val
1-50688-A-17.wav,0,test
871_40.54.wav,1,train
1485_39.52.wav,1,val
469_76.35.wav,1,train
669_281.59.wav,1,val
1032_121.47.wav,1,test
5-209992-B-44.wav,0,train
823_59.93.wav,1,train
786_20.13.wav,1,train
2-100648-A-43.wav,0,val
658_74.1.wav,1,test
1114_180.63.wav,1,train
643_70.05.wav,1,test
1284_28.82.wav,1,train
1447_27.34.wav,1,test
1597_10.05.wav,1,test
402_48.52.wav,1,train
2-144137-A-43.wav,0,test
5-263491-A-25.wav,0,test
1281_30.24.wav,1,test
5-204352-A-13.wav,0,test
4-207124-A-0.wav,0,val
1-49409-B-8.wav,0,val
313_96.06.wav,1,train
1287_100.24.wav,1,val
1085_56.28.wav,1,test
409_76.92.wav,1,train
4-198962-A-25.wav,0,train
771_42.28.wav,1,train
1154_16.66.wav,1,train
4-212604-C-15.wav,0,val
827_38.91.wav,1,val
1601_146.0.wav,1,train
871_0.54.wav,1,train
450_70.1.wav,1,test
1-27724-A-1.wav,0,test
1266_40.54.wav,1,train
1538_10.72.wav,1,test
